0,49,50
1,50,2
2,47,48
3,46,47
4,46,47
5,42,43
6,29,30
7,20,5653
8,8,0
9,35,1
10,41,42
11,48,49
12,36,37
13,44,45
14,45,46
15,47,5
16,15,50
17,46,47
18,14,4
19,45,46
20,17,18
21,11,0
22,17,6
23,11,48
24,34,35
25,50,51
26,31,5
27,5,41
28,49,50
29,46,9
30,12,44
31,28,29
32,30,31
33,37,38
34,40,41
35,47,48
36,32,33
37,50,51
38,3,42
39,18516,0
40,19,44
41,45,46
42,47,48
43,19,2
44,38,39
45,48,49
46,40,41
47,11,48
48,36,4
49,24,1
50,33,0
51,42,43
52,29,5
53,38,39
54,45,46
55,23,24
56,48,49
57,42,43
58,21,0
59,44,45
60,45,46
61,49,0
62,50,51
63,48,49
64,37,38
65,46,47
66,48,49
67,12,46
68,26,0
69,16,49
70,38,39
71,40,0
72,6,642
73,47,48
74,41,42
75,15,16
76,38,39
77,50,51
78,43,44
79,27,28
80,45,46
81,19,16
82,5,15262
83,39,9
84,46,47
85,40,41
86,42,43
87,37,38
88,28,29
89,34,35
90,45,46
91,27,28
92,39,40
93,45,46
94,48,49
95,49,50
96,20,21
97,21,50
98,27,28
99,48,49
100,3,1882
101,47,0
102,49,50
103,47,48
104,44,45
105,30,31
106,50,51
107,33,34
108,10,11
109,25,0
110,48,2
111,42,43
112,24,25
113,46,1
114,44,45
115,13,50
116,42,43
117,46,47
118,16224,0
119,38,0
120,49,50
121,30,31
122,23,24
123,36,37
124,26,27
125,45,46
126,9,48
127,44,45
128,43,44
129,10,1
130,47,48
131,19,2
132,50,51
133,49,50
134,24283,0
135,40,41
136,32,1
137,35,1
138,46,47
139,20,21
140,27,5
141,35,36
142,23358,0
143,2,3
144,41,42
145,48,49
146,48,49
147,35,36
148,10,43
149,43,44
150,29,30
151,40,41
152,2,3
153,49,50
154,44,45
155,45,46
156,50,51
157,47,48
158,48,1
159,41,42
160,35,36
161,35,0
162,48,49
163,32,1
164,50,10
165,43,44
166,38,39
167,48,49
168,42,5
169,19,8
170,0,31
171,50,51
172,17,6
173,26,27
174,43,44
175,48,49
176,33,34
177,19,20
178,47,0
179,33,3
180,46,47
181,37,38
182,38,2
183,29963,0
184,50,51
185,12,0
186,14,0
187,40,6
188,22,23
189,46,47
190,39,40
191,40,41
192,47,48
193,15,1
194,47,48
195,14,0
196,19,49
197,6,7
198,40,41
199,3,12428
200,37,38
201,12,7
202,48,49
203,42,43
204,41,3
205,44,45
206,50,51
207,6,7
208,8,43
209,48,49
210,38,39
211,42,43
212,49,50
213,45,46
214,31,32
215,48,49
216,34,9
217,50,51
218,39,40
219,17,6
220,46,47
221,36,0
222,28,29
223,41,1
224,35,1
225,42,43
226,24,25
227,37,38
228,50,51
229,19,20
230,2,10268
231,46,47
232,25,1
233,48,49
234,9,31
235,50,51
236,44,45
237,33,34
238,19,1
239,32,4
240,47,48
241,46,47
242,49,50
243,48,49
244,50,51
245,42,43
246,33,34
247,41,42
248,47,48
249,16,0
250,47,48
251,37,38
252,49,50
253,50,51
254,16,0
255,48,1
256,35,36
257,45,3
258,47,48
259,44,45
260,50,51
261,13,38
262,50,51
263,45,46
264,48,49
265,46,47
266,47,48
267,39,1
268,43,44
269,9,44
270,34,2
271,30,31
272,39,40
273,28,29
274,42,43
275,42,43
276,29,30
277,40,41
278,47,48
279,45,6347
280,16,17
281,25,26
282,32,1
283,48,2
284,34,1
285,31,32
286,47,48
287,42,1
288,49,50
289,42,43
290,40,41
291,40,41
292,37,38
293,28,29
294,33,34
295,43,44
296,45,46
297,49,50
298,33,3
299,42,0
300,43,44
301,30,31
302,33,34
303,47,48
304,41,42
305,50,51
306,45,46
307,30,31
308,46,47
309,49,50
310,50,51
311,43,44
312,48,49
313,26,27
314,40,41
315,3,817
316,46,6
317,15,10110
318,16247,0
319,42,43
320,1,0
321,39,40
322,43,44
323,49,6347
324,44,45
325,8,9
326,45,46
327,30,31
328,47,48
329,4,5
330,2,817
331,6,7
332,49,50
333,49,50
334,50,0
335,37,38
336,48,49
337,22,23
338,38,1
339,44,45
340,16,49
341,26,3
342,38,39
343,49,50
344,50,51
345,46,47
346,10,41
347,35,36
348,46,47
349,32,33
350,42,43
351,48,49
352,33,34
353,50,51
354,40,41
355,48,49
356,48,49
357,38,39
358,47,0
359,49,50
360,48,49
361,50,7
362,50,51
363,49,50
364,46,47
365,50,51
366,36,37
367,42,2
368,46,0
369,43,44
370,7,8
371,39,40
