0,0,50,1,0,0
0,0,44,1,2,6
0,1,50,1,0,0
0,1,25,1,2,6
0,1,26,1,2,5
0,1,34,1,2,5
0,1,38,1,2,5
0,2,50,1,0,0
0,2,29,1,2,4
0,2,31,1,2,6
0,2,44,1,2,4
0,3,50,1,0,0
0,3,32,1,2,6
0,3,48,1,2,5
0,4,50,1,0,0
0,4,24,1,2,4
0,4,39,1,2,5
0,4,40,1,2,5
0,4,43,1,2,6
0,5,50,1,0,0
0,5,30,1,2,4
0,5,34,1,2,6
0,5,45,1,2,4
0,6,50,1,0,0
0,6,36,1,2,6
0,7,50,1,0,0
0,7,16,1,1,5
0,7,17,1,1,5
0,7,18,1,1,5
0,7,19,1,2,5
0,7,20,1,2,5
0,7,21,1,2,4
0,7,22,1,2,5
0,7,23,1,2,5
0,7,26,1,2,5
0,7,28,1,2,4
0,7,30,1,2,5
0,7,31,1,2,5
0,7,32,1,2,5
0,7,33,1,2,4
0,7,34,1,2,5
0,7,36,1,2,4
0,7,37,1,2,4
0,7,38,1,2,6
0,7,40,1,2,5
0,7,41,1,2,5
0,7,42,1,2,4
0,7,46,1,2,5
0,7,47,1,2,4
0,7,48,1,2,5
0,8,50,1,0,0
0,8,27,1,2,6
0,8,39,1,2,5
0,9,50,1,0,0
0,9,41,1,2,6
0,10,50,1,0,0
0,10,28,1,2,6
0,11,50,1,0,0
0,11,29,1,2,6
0,12,50,1,0,0
0,12,17,1,1,5
0,12,35,1,2,6
0,13,50,1,0,0
0,13,45,1,2,6
0,14,50,1,0,0
0,14,30,1,2,6
0,15,50,1,0,0
0,15,33,1,2,6
0,16,49,1,1,7
0,16,7,1,1,7
0,17,49,1,1,7
0,17,7,1,1,7
0,17,12,1,1,7
0,18,49,1,1,7
0,18,7,1,1,7
0,19,49,2,1,7
0,19,7,2,1,7
0,20,49,2,1,7
0,20,7,2,1,7
0,21,49,2,1,8
0,21,7,2,1,8
0,22,49,2,1,7
0,22,7,2,1,7
0,23,49,2,1,7
0,23,7,2,1,7
0,24,4,2,1,8
0,24,49,2,1,7
0,25,50,2,0,3
0,25,1,2,1,9
0,26,50,2,0,3
0,26,1,2,1,7
0,26,7,2,1,7
0,27,50,2,0,3
0,27,8,2,1,9
0,28,50,2,0,3
0,28,7,2,1,8
0,28,10,2,1,9
0,29,50,2,0,3
0,29,2,2,1,8
0,29,11,2,1,9
0,30,50,2,0,3
0,30,5,2,1,8
0,30,7,2,1,7
0,30,14,2,1,9
0,31,50,2,0,3
0,31,2,2,1,9
0,31,7,2,1,7
0,32,50,2,0,3
0,32,3,2,1,9
0,32,7,2,1,7
0,33,50,2,0,3
0,33,7,2,1,8
0,33,15,2,1,9
0,34,50,2,0,3
0,34,1,2,1,7
0,34,5,2,1,9
0,34,7,2,1,7
0,35,50,2,0,3
0,35,12,2,1,9
0,36,50,2,0,3
0,36,6,2,1,9
0,36,7,2,1,8
0,37,50,2,0,3
0,37,49,2,1,9
0,37,7,2,1,8
0,38,50,2,0,3
0,38,1,2,1,7
0,38,7,2,1,9
0,39,50,2,0,3
0,39,4,2,1,7
0,39,8,2,1,7
0,40,50,2,0,3
0,40,4,2,1,7
0,40,7,2,1,7
0,41,50,2,0,3
0,41,7,2,1,7
0,41,9,2,1,9
0,42,50,2,0,3
0,42,7,2,1,8
0,43,50,2,0,3
0,43,4,2,1,9
0,44,50,2,0,3
0,44,0,2,1,9
0,44,2,2,1,8
0,45,50,2,0,3
0,45,5,2,1,8
0,45,13,2,1,9
0,46,49,2,1,7
0,46,7,2,1,7
0,47,49,2,1,9
