0,47,150
1,66,146
2,149,150
3,106,149
4,101,149
5,46,123
6,150,151
7,77,148
8,62,147
9,49,149
10,49,147
11,73,149
12,56,147
13,103,150
14,79,150
15,45,149
16,60,149
17,61,33
18,83,137
19,101,150
20,150,151
21,78,41
22,67,63
23,70,147
24,150,151
25,61,33
26,150,151
27,32,137
28,22,146
29,115,150
30,59,148
31,64,147
32,69,150
33,75,55
34,27,149
35,77,150
36,150,151
37,96,148
38,105,141
39,79,150
40,137,149
41,51,147
42,144,90
43,45,40
44,24,148
45,41,40
46,64,147
47,45,148
48,81,76
49,40,134
50,92,150
51,37,33
52,125,150
53,103,147
54,52,30
55,99,144
56,115,149
57,67,140
58,128,147
59,85,145
60,55,143
61,73,132
62,148,149
63,42,35
64,148,149
65,116,148
66,95,148
67,106,148
68,67,144
69,60,146
70,23,138
71,150,151
72,53,145
73,77,132
74,64,150
75,59,150
76,110,73
77,47,148
78,68,30
79,143,147
80,50,29
81,32,150
82,19,148
83,58,52
84,81,138
85,65,54
86,102,149
87,39,143
88,94,144
89,149,150
90,122,146
91,46,146
92,49,150
93,43,147
94,148,149
95,82,146
96,66,150
97,66,62
98,63,150
99,54,147
100,35,150
101,150,151
102,122,147
103,36,150
104,42,27
105,50,150
106,147,148
107,81,150
108,104,142
109,97,149
110,83,134
111,58,149
112,24,150
113,78,128
114,35,150
115,84,143
116,124,150
117,51,150
118,118,140
119,23,150
120,45,149
121,54,150
122,59,146
123,87,149
124,52,51
125,60,44
126,120,135
127,70,148
128,61,51
129,67,37
130,16,147
131,76,149
132,48,140
133,77,148
134,52,149
135,81,149
136,40,131
137,149,150
138,103,44
139,139,140
140,55,148
141,41,150
142,150,151
143,108,147
144,33,146
145,33,150
146,34,30
147,146,147
148,93,147
149,150,151
150,70,150
151,88,147
152,68,150
153,35,148
154,68,150
155,67,149
156,150,151
157,108,41
158,92,148
159,43,34
160,52,51
161,31,147
162,72,150
163,90,148
164,127,150
165,44,150
166,71,149
167,112,150
168,36,146
169,120,148
170,73,150
171,35,150
172,34,33
173,86,150
174,38,146
175,111,148
176,93,146
177,78,147
178,83,150
179,150,151
180,150,85
181,136,149
182,150,151
183,62,150
184,150,151
185,64,40
186,149,150
187,49,149
