0,51,99
1,82,100
2,30,96
3,99,100
4,37,92
5,64,92
6,52,95
7,61,90
8,64,95
9,51,94
10,11,83
11,12,100
12,62,100
13,51,84
14,95,96
15,17,99
16,20,100
17,45,98
18,94,100
19,41,96
20,45,93
21,64,95
22,55,96
23,52,99
24,66,98
25,97,98
26,24,94
27,74,99
28,71,97
29,100,101
30,97,98
31,45,98
32,100,71
33,75,96
34,42,99
35,57,100
36,34,94
37,35,98
38,42,91
39,23,96
40,75,96
41,43,99
42,97,100
43,56,96
44,57,100
45,50,93
46,97,62
47,53,92
48,97,98
49,90,98
50,36,99
51,74,95
52,32,88
53,50,100
54,59,95
55,86,100
56,10,91
57,27,96
58,8,100
59,44,98
60,59,98
61,93,94
62,73,99
63,75,99
64,99,100
65,76,100
66,33,97
67,12,97
68,36,99
69,8,99
70,45,97
71,27,94
72,3,84
73,18,100
74,46,92
75,27,97
76,63,99
77,54,61
78,26,100
79,36,99
80,91,96
81,73,99
82,51,99
83,38,95
84,49,92
85,10,100
86,89,100
87,14,95
88,83,98
89,34,93
90,53,100
91,36,97
92,69,97
93,6,99
94,55,98
95,34,100
96,43,94
97,38,93
98,28,91
99,33,96
100,19,98
101,34,98
102,31,98
103,42,94
104,16,97
105,61,94
106,63,93
107,66,96
108,38,98
109,47,93
110,21,89
111,69,99
112,83,98
113,63,97
114,31,94
115,11,95
116,67,97
117,61,90
118,99,100
119,20,96
120,55,99
121,62,99
122,31,99
123,47,94
124,75,98
125,58,90
126,37,96
127,44,90
128,22,89
129,40,100
130,56,91
131,24,90
132,11,95
133,39,98
134,100,101
135,74,99
136,59,97
137,54,100
138,48,99
139,59,98
140,99,100
141,27,95
142,42,97
143,11,100
144,9,96
145,40,95
146,19,95
147,21,100
148,59,95
149,25,95
150,37,84
151,9,93
152,66,100
153,42,100
154,36,97
155,65,97
156,26,95
157,38,99
158,38,95
159,38,99
160,35,99
161,12,84
162,14,93
163,21,92
164,99,73
165,42,99
166,97,98
167,38,98
168,20,96
169,99,100
170,22,100
171,100,101
172,7,100
173,32,95
174,51,92
175,100,101
176,46,96
177,48,97
178,39,90
179,53,99
180,94,100
181,93,98
182,97,98
183,11,96
184,50,99
185,44,99
186,29,98
187,5,98
188,94,95
189,100,101
190,13,94
191,23,89
192,96,97
193,54,95
194,30,99
195,100,101
196,97,98
197,19,99
198,5,96
199,76,96
200,69,96
201,35,98
202,99,100
203,64,100
204,13,99
205,55,98
206,24,94
207,40,86
208,13,75
209,100,101
210,36,100
211,98,99
212,71,94
213,63,95
214,41,81
215,100,101
216,89,91
217,81,100
218,59,98
219,49,95
220,6,69
221,10,90
222,81,88
223,11,97
224,15,98
225,23,91
226,55,100
227,14,89
228,53,86
229,62,96
230,43,100
231,22,96
232,51,97
233,60,97
234,67,91
235,50,85
236,14,90
237,27,95
238,18,98
239,100,101
240,41,98
241,36,99
242,9,97
243,7,94
244,36,96
245,30,98
246,83,98
247,99,73
248,34,98
249,76,95
250,4,88
251,59,99
252,56,95
253,97,100
254,71,100
255,61,98
256,73,95
257,37,85
258,42,97
259,97,98
260,68,95
261,51,98
262,28,100
263,24,93
264,45,98
265,46,98
266,46,99
267,77,100
268,71,95
269,70,95
270,34,96
271,51,99
272,50,95
273,62,97
274,37,100
275,49,87
276,96,99
277,40,100
278,15,83
279,100,101
280,51,98
281,98,99
282,41,95
283,23,94
284,75,97
285,16,97
286,44,98
287,100,101
288,46,98
289,100,101
290,43,99
291,75,97
292,20,98
293,54,99
294,28,99
295,60,99
296,9,97
297,100,101
298,61,99
299,48,98
300,9,92
301,41,100
302,71,80
303,60,100
304,47,98
305,90,100
306,94,97
307,68,100
308,78,99
309,56,99
310,19,99
311,10,96
312,26,97
313,10,96
314,99,100
315,46,94
316,99,100
317,43,98
318,52,97
319,49,94
320,31,98
321,64,98
322,32,98
323,38,98
324,97,98
325,44,96
326,100,101
327,62,100
328,97,98
329,41,99
330,100,101
331,36,98
332,97,98
333,21,92
334,85,100
335,60,98
336,14,97
337,61,98
338,7,96
339,84,99
340,31,95
341,37,92
342,38,98
343,35,98
344,64,99
345,77,98
346,60,93
347,60,100
348,24,98
349,7,74
350,4,78
351,100,101
352,100,101
353,6,93
354,43,99
355,36,100
356,10,95
357,71,100
358,93,94
359,69,99
360,97,99
361,98,99
362,79,90
363,12,95
364,5,100
365,100,101
366,38,98
367,64,95
368,62,98
369,5,88
370,73,94
371,85,91
372,68,100
373,24,87
374,37,100
375,77,100
376,75,98
377,10,99
378,76,100
379,19,98
380,99,100
381,68,91
382,25,95
383,19,100
384,65,97
385,60,100
386,46,97
387,11,89
388,9,92
389,61,93
390,15,97
391,98,99
392,37,99
393,18,98
394,47,96
395,31,96
396,99,100
397,67,98
398,60,100
399,80,89
400,51,100
401,78,99
402,40,96
403,6,100
404,36,94
405,47,97
406,99,100
407,97,98
408,13,94
409,100,101
410,76,93
411,100,101
412,15,99
413,43,99
414,46,94
415,35,80
416,72,96
417,41,99
418,98,99
419,100,101
420,98,100
421,39,98
422,62,96
423,31,94
424,11,98
425,100,101
426,47,98
427,61,90
428,70,100
429,82,100
430,97,100
431,70,99
432,51,98
433,96,97
434,98,99
435,97,98
436,51,93
437,59,98
438,100,101
439,44,85
440,16,93
441,15,93
442,4,99
443,100,101
444,34,99
445,77,83
446,23,79
447,49,95
448,41,94
449,23,96
450,45,100
451,100,101
452,54,99
453,59,99
454,18,97
455,24,100
456,48,71
457,86,100
458,23,89
459,59,98
460,99,100
461,56,99
462,44,97
463,39,97
464,45,90
465,34,83
466,97,100
467,28,100
468,60,96
469,10,88
470,59,97
471,46,87
472,62,99
473,20,98
474,11,91
475,100,101
476,38,96
477,38,91
478,66,99
479,11,100
480,39,98
481,6,91
482,27,99
483,99,100
484,87,98
485,98,99
486,100,101
487,67,98
488,89,97
489,99,100
490,9,91
491,18,99
492,99,100
493,69,100
494,79,100
495,39,94
496,37,90
497,79,99
498,91,97
499,58,100
