0,42,43
1,50,51
2,49,21
3,50,51
4,31,32
5,49,50
6,47,48
7,47,48
8,50,51
9,48,49
10,48,49
11,47,48
12,48,49
13,50,51
14,50,51
15,48,49
16,47,48
17,44,45
18,38,39
19,50,51
20,47,48
21,45,46
22,50,51
23,50,51
24,39,40
25,49,50
26,48,49
27,50,51
28,50,51
29,44,45
30,46,47
31,50,51
32,46,47
33,47,48
34,47,48
35,21,22
36,48,49
37,50,51
38,42,43
39,49,50
40,33,34
41,32,18
42,50,51
43,50,51
44,33,34
45,46,47
46,27,28
47,47,48
48,50,51
49,50,51
50,50,51
51,37,45
52,49,50
53,45,29
54,37,21
55,45,46
56,50,51
57,49,50
58,44,45
59,49,50
60,48,49
61,49,50
62,50,51
63,47,48
64,48,49
65,46,47
66,47,48
67,38,39
68,49,50
69,48,49
70,34,35
71,46,47
72,48,49
73,50,51
74,43,44
75,49,50
76,28,29
77,21,22
78,46,47
79,25,26
80,45,46
81,50,51
82,48,49
83,42,43
84,47,48
85,45,46
86,50,51
87,47,48
88,46,47
89,49,50
90,37,38
91,47,48
92,50,51
93,42,43
94,46,47
95,50,51
96,50,51
97,49,50
98,49,50
99,41,42
100,50,51
101,45,46
102,40,41
103,49,50
104,50,51
105,34,35
106,42,43
107,43,44
108,50,51
109,37,38
110,48,49
111,50,51
112,50,51
113,50,51
114,49,50
115,47,48
116,50,51
117,50,51
118,46,24
119,49,50
120,50,51
121,47,48
122,49,50
123,49,50
124,48,49
125,46,47
126,46,47
127,48,49
128,49,50
129,25,26
130,38,41
131,50,51
132,29,30
133,50,51
134,49,50
135,50,51
136,49,50
137,47,48
138,47,48
139,49,50
140,19,20
141,43,44
142,45,46
143,50,51
144,33,50
145,41,42
146,47,48
147,49,50
148,49,50
149,50,51
150,37,17
151,50,51
152,49,50
153,50,51
154,46,47
155,47,48
156,47,48
157,50,51
158,46,29
159,48,49
160,47,48
161,50,30
162,47,18
163,40,41
164,50,51
165,49,22
166,50,51
167,48,49
168,46,11
169,42,43
170,50,51
171,41,42
172,32,33
173,41,42
174,49,50
175,50,51
176,50,51
177,48,49
178,47,48
179,47,48
180,45,46
181,50,51
182,47,48
183,50,51
184,47,0
185,49,50
186,50,51
187,47,48
188,50,51
189,50,51
190,42,43
191,44,45
192,50,51
193,49,50
194,47,48
195,48,49
196,49,50
197,43,11
198,45,46
199,49,50
200,48,49
201,35,16
202,49,50
203,46,47
204,39,40
205,45,31
206,50,51
207,49,50
208,41,42
209,50,51
210,43,44
211,23,24
212,49,50
213,50,51
214,42,43
215,45,46
216,29,30
217,50,51
218,33,34
219,50,51
220,50,51
221,39,40
222,50,51
223,49,50
224,39,40
225,30,31
226,41,42
227,47,48
228,39,40
229,49,50
230,39,40
231,50,51
232,48,49
233,48,49
234,49,50
235,49,50
236,49,50
237,45,18
238,49,50
239,49,50
240,41,42
241,49,50
242,49,50
243,49,50
244,39,40
245,47,48
246,34,42
247,48,49
248,50,51
249,50,51
250,49,50
251,50,51
252,50,51
253,49,50
254,50,51
255,48,49
256,50,51
257,50,51
258,50,51
259,43,44
260,46,47
261,32,33
262,48,27
263,48,49
264,49,50
265,49,50
266,49,50
267,48,49
268,47,48
269,50,51
270,46,47
271,45,46
272,50,51
273,50,51
274,45,46
275,48,49
276,50,51
277,47,48
278,50,37
279,49,50
280,31,32
281,50,51
282,48,49
283,50,16
284,50,51
285,36,25
286,44,45
287,46,47
288,49,50
289,49,50
290,48,49
291,40,41
292,40,15
293,46,47
294,32,33
295,49,50
296,50,51
297,50,51
298,50,51
299,49,50
300,46,47
301,48,49
302,50,51
303,43,25
304,49,50
305,50,51
306,49,50
307,50,51
308,49,50
309,50,51
310,45,46
311,44,45
312,47,48
313,32,40
314,46,47
315,49,50
316,44,45
317,48,49
318,49,50
319,50,51
320,49,50
321,42,43
322,50,51
323,49,50
324,50,51
325,49,50
326,49,50
327,50,51
328,50,51
329,34,47
330,46,47
331,40,50
332,49,50
333,50,51
334,49,50
335,44,45
336,50,51
337,49,50
338,48,49
339,47,48
340,50,51
341,50,26
342,47,48
343,50,51
344,50,51
345,48,49
346,47,48
347,26,48
348,50,51
349,50,51
350,31,18
351,33,34
352,49,19
353,50,51
354,33,49
355,50,51
356,43,44
357,49,50
358,33,34
359,49,50
360,49,50
361,46,47
362,48,49
363,50,51
364,49,50
365,49,50
366,46,47
367,47,48
368,50,51
369,50,51
370,32,50
371,43,44
372,49,50
373,50,51
374,37,38
375,50,13
376,48,49
377,50,51
378,50,51
379,47,48
380,46,47
381,50,51
382,50,51
383,49,50
384,35,19
385,47,48
386,48,49
387,49,50
388,49,50
389,48,49
390,50,51
391,42,43
392,47,48
393,46,47
394,48,49
395,48,49
396,46,47
397,50,51
398,45,46
399,50,51
400,50,51
401,50,51
402,50,51
403,50,51
404,50,51
405,47,48
406,47,14
407,47,48
408,48,49
409,49,50
410,46,47
411,49,50
412,50,51
413,47,48
414,46,47
415,50,51
416,49,50
417,46,47
418,31,32
419,50,51
420,49,50
421,49,50
422,48,29
423,49,50
424,48,49
425,50,51
426,44,45
427,47,48
428,47,48
429,45,46
430,44,45
431,46,47
432,48,49
433,42,43
434,47,48
435,49,50
436,49,50
437,45,46
438,48,49
439,50,51
440,50,51
441,46,47
442,45,46
443,45,46
444,48,49
445,41,42
446,47,48
447,37,38
448,46,47
449,45,46
450,49,50
451,48,49
452,47,48
453,48,49
454,49,50
455,43,44
456,49,50
457,48,49
458,48,49
459,17,50
460,47,48
461,3,47
462,50,51
463,42,43
464,48,49
465,32,20
466,47,48
467,50,51
468,50,51
469,50,51
470,50,51
471,49,50
472,48,49
473,50,51
474,41,42
475,44,45
476,45,46
477,50,51
478,48,49
479,48,49
480,33,34
481,50,51
482,47,48
483,46,47
484,25,26
485,37,38
486,49,50
487,50,51
488,43,44
489,50,51
490,49,50
491,50,51
492,47,48
493,50,51
494,50,22
495,46,47
496,50,15
497,46,47
498,42,43
499,47,48
