0,0,2,0,1,1
0,0,41,0,1,1
0,0,35,0,2,2
0,1,42,1,0,0
0,1,32,1,2,6
0,2,42,1,0,0
0,2,0,1,0,0
0,2,8,1,1,5
0,2,24,1,2,6
0,2,26,1,2,5
0,2,36,1,2,5
0,2,37,1,2,6
0,3,42,1,0,0
0,3,9,1,1,5
0,3,28,1,2,6
0,4,42,1,0,0
0,4,13,1,2,5
0,4,17,1,2,5
0,4,19,1,2,5
0,4,20,1,2,6
0,4,33,1,2,6
0,4,36,1,2,5
0,4,40,1,2,5
0,5,42,1,0,0
0,5,9,1,1,5
0,5,12,1,2,5
0,5,13,1,2,5
0,5,14,1,2,5
0,5,15,1,2,5
0,5,16,1,2,5
0,5,18,1,2,4
0,5,22,1,2,6
0,5,23,1,2,5
0,5,25,1,2,5
0,5,29,1,2,5
0,5,34,1,2,5
0,5,36,1,2,5
0,5,38,1,2,6
0,5,39,1,2,5
0,6,42,1,0,0
0,6,10,1,1,5
0,6,17,1,2,5
0,6,30,1,2,6
0,7,42,1,0,0
0,7,11,1,1,5
0,7,21,1,2,6
0,7,23,1,2,5
0,7,24,1,2,5
0,7,26,1,2,5
0,7,27,1,2,5
0,7,31,1,2,4
0,7,32,1,2,5
0,7,36,1,2,5
0,7,39,1,2,5
0,8,2,1,1,7
0,8,41,1,1,7
0,9,3,1,1,7
0,9,5,1,1,7
0,9,41,1,1,7
0,10,6,1,1,7
0,10,41,1,1,7
0,11,7,1,1,7
0,11,41,1,1,7
0,12,5,2,1,7
0,12,41,2,1,7
0,13,4,2,1,7
0,13,5,2,1,7
0,13,41,2,1,7
0,14,5,2,1,7
0,14,41,2,1,7
0,15,5,2,1,7
0,15,41,2,1,7
0,16,5,2,1,7
0,16,41,2,1,7
0,17,4,2,1,7
0,17,6,2,1,7
0,17,41,2,1,9
0,18,5,2,1,8
0,18,41,2,1,7
0,19,4,2,1,7
0,19,41,2,1,7
0,20,4,2,1,9
0,20,41,2,1,7
0,21,42,2,0,3
0,21,7,2,1,9
0,22,42,2,0,3
0,22,5,2,1,9
0,23,42,2,0,3
0,23,5,2,1,7
0,23,7,2,1,7
0,24,42,2,0,3
0,24,2,2,1,9
0,24,7,2,1,7
0,25,42,2,0,3
0,25,5,2,1,7
0,26,42,2,0,3
0,26,2,2,1,7
0,26,7,2,1,7
0,27,42,2,0,3
0,27,7,2,1,7
0,27,41,2,1,9
0,28,42,2,0,3
0,28,3,2,1,9
0,29,42,2,0,3
0,29,5,2,1,7
0,29,41,2,1,7
0,30,42,2,0,3
0,30,6,2,1,9
0,31,42,2,0,3
0,31,7,2,1,8
0,32,42,2,0,3
0,32,1,2,1,9
0,32,7,2,1,7
0,33,42,2,0,3
0,33,4,2,1,9
0,34,5,2,1,7
0,34,41,2,1,7
0,35,0,2,0,3
0,35,41,2,1,9
0,36,2,2,1,7
0,36,4,2,1,7
0,36,5,2,1,7
0,36,7,2,1,7
0,36,41,2,1,7
0,37,2,2,1,9
0,37,41,2,1,7
0,38,5,2,1,9
0,38,41,2,1,7
0,39,5,2,1,7
0,39,7,2,1,7
0,39,41,2,1,7
0,40,4,2,1,7
0,40,41,2,1,7
0,41,42,1,0,0
0,41,0,1,0,0
0,41,8,1,1,5
0,41,9,1,1,5
0,41,10,1,1,5
0,41,11,1,1,5
0,41,12,1,2,5
0,41,13,1,2,5
0,41,14,1,2,5
0,41,15,1,2,5
0,41,16,1,2,5
0,41,17,1,2,6
0,41,18,1,2,5
0,41,19,1,2,5
0,41,20,1,2,5
0,41,27,1,2,6
0,41,29,1,2,5
0,41,34,1,2,5
0,41,35,1,2,6
0,41,36,1,2,5
0,41,37,1,2,5
0,41,38,1,2,5
0,41,39,1,2,5
0,41,40,1,2,5
0,42,1,0,1,1
0,42,2,0,1,1
0,42,3,0,1,1
0,42,4,0,1,1
0,42,5,0,1,1
0,42,6,0,1,1
0,42,7,0,1,1
0,42,41,0,1,1
0,42,21,0,2,2
0,42,22,0,2,2
0,42,23,0,2,2
0,42,24,0,2,2
0,42,25,0,2,2
0,42,26,0,2,2
0,42,27,0,2,2
0,42,28,0,2,2
0,42,29,0,2,2
0,42,30,0,2,2
0,42,31,0,2,2
0,42,32,0,2,2
0,42,33,0,2,2
1,0,1,1,1,5
1,0,2,1,1,5
1,0,3,1,1,5
1,0,4,1,1,5
1,0,5,1,1,5
1,0,6,1,1,5
1,0,7,1,1,5
1,0,8,1,2,5
1,0,9,1,2,5
1,0,10,1,2,5
1,0,11,1,2,5
1,0,12,1,2,5
1,0,13,1,2,5
1,0,14,1,2,5
1,0,15,1,2,5
1,0,16,1,2,5
1,0,17,1,2,5
1,0,18,1,2,5
1,0,19,1,2,5
1,0,20,1,2,5
1,0,21,1,2,5
1,0,22,1,2,5
1,0,23,1,2,5
1,0,24,1,2,5
1,0,25,1,2,5
1,0,26,1,2,5
1,0,27,1,2,5
1,0,28,1,2,5
1,0,29,1,2,5
1,0,30,1,2,6
1,0,31,1,2,5
1,0,32,1,2,5
1,0,33,1,2,5
1,0,34,1,2,5
1,0,35,1,2,5
1,0,36,1,2,5
1,0,37,1,2,5
1,0,38,1,2,5
1,0,39,1,2,5
1,0,40,1,2,5
1,0,41,1,2,5
1,0,42,1,2,5
1,0,43,1,2,5
1,0,44,1,2,5
1,0,45,1,2,5
1,0,46,1,2,5
1,0,47,1,2,5
1,0,48,1,2,5
1,0,49,1,2,5
1,1,0,1,1,7
1,2,0,1,1,7
1,3,0,1,1,7
1,4,0,1,1,7
1,5,0,1,1,7
1,6,0,1,1,7
1,7,0,1,1,7
1,8,0,2,1,7
1,9,0,2,1,7
1,10,0,2,1,7
1,11,0,2,1,7
1,12,0,2,1,7
1,13,0,2,1,7
1,14,0,2,1,7
1,15,0,2,1,7
1,16,0,2,1,7
1,17,0,2,1,7
1,18,0,2,1,7
1,19,0,2,1,7
1,20,0,2,1,7
1,21,0,2,1,7
1,22,0,2,1,7
1,23,0,2,1,7
1,24,0,2,1,7
1,25,0,2,1,7
1,26,0,2,1,7
1,27,0,2,1,7
1,28,0,2,1,7
1,29,0,2,1,7
1,30,0,2,1,9
1,31,0,2,1,7
1,32,0,2,1,7
1,33,0,2,1,7
1,34,0,2,1,7
1,35,0,2,1,7
1,36,0,2,1,7
1,37,0,2,1,7
1,38,0,2,1,7
1,39,0,2,1,7
1,40,0,2,1,7
1,41,0,2,1,7
1,42,0,2,1,7
1,43,0,2,1,7
1,44,0,2,1,7
1,45,0,2,1,7
1,46,0,2,1,7
1,47,0,2,1,7
1,48,0,2,1,7
1,49,0,2,1,7
1,50,1,1,1,5
1,50,2,1,1,5
1,50,3,1,1,5
1,50,4,1,1,5
1,50,5,1,1,5
1,50,6,1,1,5
1,50,7,1,1,5
1,50,8,1,2,5
1,50,9,1,2,5
1,50,10,1,2,5
1,50,11,1,2,5
1,50,12,1,2,5
1,50,13,1,2,5
1,50,14,1,2,5
1,50,15,1,2,5
1,50,16,1,2,5
1,50,17,1,2,5
1,50,18,1,2,5
1,50,19,1,2,5
1,50,20,1,2,5
1,50,21,1,2,5
1,50,22,1,2,5
1,50,23,1,2,5
1,50,24,1,2,5
1,50,25,1,2,5
1,50,26,1,2,5
1,50,27,1,2,5
1,50,28,1,2,5
1,50,29,1,2,5
1,50,30,1,2,6
1,50,31,1,2,5
1,50,32,1,2,5
1,50,33,1,2,5
1,50,34,1,2,5
1,50,35,1,2,5
1,50,36,1,2,5
1,50,37,1,2,5
1,50,38,1,2,5
1,50,39,1,2,5
1,50,40,1,2,5
1,50,41,1,2,5
1,50,42,1,2,5
1,50,43,1,2,5
1,50,44,1,2,5
1,50,45,1,2,5
1,50,46,1,2,5
1,50,47,1,2,5
1,50,48,1,2,5
1,50,49,1,2,5
2,0,13,1,0,0
2,0,6,1,2,4
2,0,7,1,2,4
2,0,8,1,2,5
2,0,9,1,2,5
2,0,11,1,2,6
2,1,13,1,0,0
2,1,7,1,2,6
2,2,13,1,0,0
2,2,9,1,2,6
2,3,13,1,0,0
2,3,8,1,2,6
2,4,13,1,0,0
2,4,8,1,2,5
2,4,10,1,2,6
2,5,13,1,0,0
2,5,6,1,2,6
2,6,13,2,0,3
2,6,0,2,1,8
2,6,5,2,1,9
2,7,13,2,0,3
2,7,0,2,1,8
2,7,1,2,1,9
2,8,13,2,0,3
2,8,0,2,1,7
2,8,3,2,1,9
2,8,4,2,1,7
2,9,13,2,0,3
2,9,0,2,1,7
2,9,2,2,1,9
2,10,13,2,0,3
2,10,4,2,1,9
2,11,13,2,0,3
2,11,0,2,1,9
2,12,13,1,0,0
2,13,0,0,1,1
2,13,12,0,1,1
2,13,1,0,1,1
2,13,2,0,1,1
2,13,3,0,1,1
2,13,4,0,1,1
2,13,5,0,1,1
2,13,6,0,2,2
2,13,7,0,2,2
2,13,8,0,2,2
2,13,9,0,2,2
2,13,10,0,2,2
2,13,11,0,2,2
3,0,32,0,1,1
3,0,5,0,1,1
3,0,7,0,1,1
3,0,8,0,1,1
3,0,16,0,2,2
3,1,32,0,1,1
3,1,5,0,1,1
3,1,7,0,1,1
3,1,12,0,1,1
3,1,17,0,2,2
3,2,32,0,1,1
3,2,5,0,1,1
3,2,31,0,2,2
3,3,33,1,0,0
3,3,18,1,2,6
3,4,33,1,0,0
3,4,19,1,2,6
3,5,0,1,0,0
3,5,1,1,0,0
3,5,33,1,0,0
