0,100,101
1,52,84
2,59,99
3,42,41
4,100,101
5,79,61
6,57,56
7,99,100
8,100,101
9,98,74
10,56,96
11,62,95
12,49,41
13,61,98
14,54,53
15,100,101
16,43,100
17,47,100
18,50,99
19,92,82
20,27,94
21,26,100
22,55,100
23,100,101
24,9,91
25,35,98
26,92,93
27,47,96
28,99,100
29,22,99
30,9,98
31,59,91
32,14,100
33,99,68
34,64,98
35,100,72
36,99,100
37,100,101
38,93,92
39,93,90
40,100,101
41,32,98
42,99,100
43,78,74
44,96,56
45,98,99
46,100,101
47,95,100
48,100,101
49,90,78
50,17,99
51,100,101
52,40,99
53,31,98
54,60,96
55,56,93
56,36,94
57,100,85
58,81,79
59,10,98
60,25,97
61,20,95
62,58,95
63,70,61
64,33,95
65,12,98
66,51,96
67,60,100
68,52,49
69,46,97
70,87,55
71,96,64
72,70,99
73,67,98
74,87,78
75,77,100
76,98,99
77,4,93
78,100,101
79,90,96
80,48,82
81,32,97
82,37,30
83,100,71
84,9,98
85,49,35
86,30,87
87,33,95
88,66,58
89,56,98
90,100,101
91,48,94
92,99,100
93,41,98
94,48,99
95,16,92
96,100,101
97,100,101
98,100,101
99,35,98
100,61,98
101,35,100
102,25,100
103,47,97
104,100,101
105,36,100
106,94,95
107,4,97
108,11,94
109,100,83
110,25,88
111,100,68
112,42,95
113,61,99
114,51,99
115,33,100
116,56,92
117,61,56
118,6,96
119,100,71
120,100,56
121,98,99
122,47,100
123,99,100
124,35,97
125,4,2
126,24,94
127,24,93
128,99,100
129,38,99
130,16,100
131,38,37
132,99,100
133,46,87
134,58,100
135,100,101
136,21,99
137,33,99
138,23,97
139,47,98
140,42,97
141,72,70
142,59,94
143,100,101
144,44,100
145,99,86
146,16,99
147,24,100
148,16,99
149,67,64
150,100,59
151,61,59
152,76,73
153,51,92
154,100,101
155,29,100
156,99,100
157,100,68
158,38,37
159,37,100
160,49,93
161,61,20
162,97,98
163,20,90
164,100,53
165,87,52
166,100,101
167,100,101
168,35,100
169,52,100
170,36,90
171,62,99
172,99,100
173,55,47
174,25,98
175,97,98
176,96,97
177,30,100
178,40,100
179,100,75
180,75,100
181,57,100
182,86,84
183,100,101
184,42,93
185,100,101
186,29,97
187,98,99
188,50,100
189,100,81
190,98,62
191,55,99
192,99,100
193,61,99
194,38,99
195,51,94
196,99,100
197,61,100
198,68,61
199,43,98
200,64,95
201,56,99
202,27,84
203,59,100
204,98,99
205,34,100
206,97,63
207,43,94
208,38,98
209,39,91
210,99,100
211,100,101
212,96,58
213,30,99
214,30,86
215,96,97
216,85,92
217,100,101
218,18,100
219,39,90
220,98,99
221,51,95
222,98,99
223,87,82
224,81,100
225,61,100
226,45,96
227,36,94
228,44,83
229,55,98
230,23,79
231,11,93
232,100,101
233,60,100
234,94,95
235,28,79
236,66,64
237,67,100
238,40,100
239,31,99
240,6,94
241,100,68
242,59,99
243,60,98
244,60,80
245,59,98
246,52,98
247,54,100
248,38,91
249,28,100
250,41,36
251,46,40
252,97,98
253,74,99
254,100,101
255,90,100
256,51,99
257,100,101
258,97,98
259,99,100
260,11,97
261,61,98
262,100,101
263,37,99
264,22,97
265,100,101
266,59,99
267,98,99
268,97,98
269,60,100
270,43,93
271,21,99
272,20,100
273,100,101
274,91,71
275,18,88
276,24,85
277,27,98
278,15,99
279,44,100
280,47,100
281,96,97
282,35,96
283,41,100
284,58,100
285,20,97
286,49,99
287,64,98
288,46,45
289,35,94
290,47,100
291,100,101
292,15,100
293,18,100
294,82,97
295,50,96
296,7,90
297,73,98
298,48,99
299,97,98
300,26,97
301,43,90
302,36,97
303,100,101
304,99,100
305,86,84
306,63,97
307,100,101
308,29,97
309,96,97
310,98,99
311,83,99
312,65,98
313,100,101
314,30,96
315,98,99
316,99,100
317,100,101
318,55,96
319,99,100
320,99,100
321,95,96
322,60,99
323,48,100
324,65,63
325,100,101
326,41,99
327,45,96
328,87,55
329,95,96
330,52,44
331,65,100
332,100,101
333,28,92
334,67,66
335,44,39
336,8,98
337,33,96
338,67,99
339,52,100
340,99,100
341,45,100
342,14,98
343,21,95
344,92,97
345,88,97
346,17,100
347,39,33
348,99,100
349,70,100
350,37,85
351,36,98
352,100,101
353,96,97
354,16,99
355,14,100
356,48,47
357,60,59
358,17,100
359,35,31
360,12,98
361,9,92
362,14,85
363,41,100
364,43,91
365,26,97
366,72,100
367,99,100
368,48,99
369,93,82
370,98,99
371,100,36
372,36,99
373,97,98
374,16,92
375,49,32
376,45,90
377,59,100
378,56,54
379,11,95
380,34,90
381,49,32
382,23,99
383,54,98
384,98,99
385,10,97
386,65,64
387,91,87
388,59,70
389,100,101
390,56,98
391,48,47
392,46,96
393,100,101
394,83,41
395,76,100
396,64,100
397,57,31
398,99,100
399,100,101
400,43,99
401,71,70
402,10,98
403,29,89
404,76,98
405,51,50
406,36,98
407,90,91
408,27,84
409,42,99
410,99,100
411,84,97
412,98,64
413,24,91
414,57,93
415,97,71
416,50,94
417,28,99
418,81,64
419,98,99
420,76,100
421,35,92
422,97,98
423,100,101
424,55,100
425,69,63
426,43,99
427,65,86
428,47,100
429,100,101
430,100,101
431,33,81
432,71,88
